timestamp_sec,timestamp_nanosec,roll,pitch,yaw
41,587000000,-0.0001768399475262138,-2.3059569126207957e-05,1.1761939498547345e-05
41,597000000,0.0002880245955878931,-3.160592804148702e-05,1.1767050623644868e-05
41,607000000,0.0008732018438786368,9.033228089817392e-05,1.1768284881545156e-05
41,617000000,0.0002880245955908452,-3.160592804110634e-05,1.1772693630512192e-05
41,627000000,-0.000176839947526685,-2.3059569125062796e-05,1.177322551228213e-05
41,637000000,0.000288024595593072,-3.160592804116916e-05,1.1778336637379622e-05
41,647000000,0.0008732018438747198,9.033228089736558e-05,1.1779570895279848e-05
41,657000000,0.0002880245955958898,-3.160592804249046e-05,1.1783979644246882e-05
41,667000000,-0.000176839947525645,-2.305956912578556e-05,1.1784511526016785e-05
41,677000000,0.0002880245955904231,-3.160592804039132e-05,1.1789622651114147e-05
41,687000000,-0.00017683994752742556,-2.3059569125934396e-05,1.1790154532883955e-05
41,697000000,0.00028802459559287277,-3.1605928040525165e-05,1.179526565798141e-05
41,707000000,-0.00017683994752459782,-2.3059569126630803e-05,1.1795797539751149e-05
41,717000000,0.00028802459559402744,-3.160592804205227e-05,1.1800908664848638e-05
41,727000000,-0.00017683994753142458,-2.305956912543413e-05,1.1801440546618492e-05
41,737000000,0.00028802459558939785,-3.1605928040372516e-05,1.1806551671715737e-05
41,747000000,-0.0001768399475304728,-2.3059569125709143e-05,1.1807083553485449e-05
41,757000000,0.00028802459559399156,-3.160592804307853e-05,1.1812194678582675e-05
41,767000000,-0.0001768399475286622,-2.305956912691117e-05,1.1812726560352394e-05
41,777000000,0.00028802459559694937,-3.16059280422457e-05,1.1817837685449705e-05
41,787000000,-0.00017683994752500792,-2.3059569126099696e-05,1.1818369567219417e-05
41,797000000,0.00028802459559206255,-3.1605928040654876e-05,1.1823480692316792e-05
41,807000000,-0.0001768399475299628,-2.3059569125862977e-05,1.1824012574086358e-05
41,817000000,0.0002880245955937518,-3.1605928040714406e-05,1.1829123699183488e-05
41,827000000,-0.00017683994753044541,-2.3059569126839444e-05,1.1829655580953032e-05
41,837000000,0.00028802459559386124,-3.1605928041474153e-05,1.1834766706050155e-05
41,847000000,-0.00017683994752839025,-2.3059569125720994e-05,1.1835298587819701e-05
41,857000000,0.00028802459559660346,-3.1605928042947117e-05,1.1840409712916992e-05
41,867000000,-0.0001768399475275721,-2.3059569125792027e-05,1.1840941594686575e-05
41,877000000,0.0002880245955906817,-3.1605928041120026e-05,1.1846052719783749e-05
41,887000000,-0.0001768399475283367,-2.3059569126138544e-05,1.184658460155327e-05
41,897000000,0.0002880245955942641,-3.160592804131081e-05,1.1851695726650412e-05
41,907000000,-0.00017683994752990613,-2.3059569125780995e-05,1.18522276084199e-05
