timestamp,roll,pitch,yaw,altitude,roll_setpoint,pitch_setpoint,yaw_setpoint
1733388437474788,4.676773230717642e-17,4.731786482160788e-18,2.8783509166830614e-06,0.9599414467811584,0.0,0.0,0.0
1733388437540662,4.984264074134509e-17,5.021918879655806e-18,2.8783509166830614e-06,0.9539633393287659,0.0,0.0,0.0
1733388437597261,5.219508564631039e-17,5.242117405165687e-18,2.8783509166830614e-06,0.9618161916732788,0.0,0.0,0.0
1733388437668769,5.524069723262345e-17,5.524269511926572e-18,2.8783509166830614e-06,0.9581971168518066,0.0,0.0,0.0
1733388437732365,5.753180546466084e-17,5.734344770058138e-18,2.8783509166830614e-06,0.9503647685050964,0.0,0.0,0.0
1733388437797705,5.998217267022852e-17,5.956971225052205e-18,2.8783509166830614e-06,0.9564000368118286,0.0,0.0,0.0
1733388437861420,6.305459390663169e-17,6.233143909421168e-18,2.8783509166830614e-06,0.9662479162216187,0.0,0.0,0.0
1733388437922844,6.536580937623666e-17,6.438734600758794e-18,2.8783509166830614e-06,0.9636455178260803,0.0,0.0,0.0
1733388437987506,6.783762430187641e-17,6.6565775178393235e-18,2.8783509166830614e-06,0.9599128365516663,0.0,0.0,0.0
1733388438059307,7.109209271438644e-17,6.940218890037656e-18,2.8783509166830614e-06,0.9508832693099976,0.0,0.0,0.0
1733388438114995,7.350163543039658e-17,7.147914972351578e-18,2.8783509166830614e-06,0.9610127210617065,0.0,0.0,0.0
1733388438174010,7.583851841582629e-17,7.34745671238332e-18,2.8783509166830614e-06,0.9546371698379517,0.0,0.0,0.0
1733388438233654,7.88578709372991e-17,7.601593938452962e-18,2.8783509166830614e-06,0.9577053189277649,0.0,0.0,0.0
1733388438271881,8.138932887751488e-17,7.811146719216752e-18,2.8783509166830614e-06,0.9735217690467834,0.0,0.0,0.0
1733388438322822,8.367205749804519e-17,7.997285056992767e-18,2.8783509166830614e-06,0.9606527090072632,0.0,0.0,0.0
1733388438380454,8.668814487406218e-17,8.239004040411066e-18,2.8783509166830614e-06,0.9639196395874023,0.0,0.0,0.0
1733388438418242,8.892954731755728e-17,8.415444177762495e-18,2.8783509166830614e-06,0.9588887095451355,0.0,0.0,0.0
1733388438474578,9.189053312419403e-17,8.644232227281346e-18,2.8783509166830614e-06,0.9562546610832214,0.0,0.0,0.0
1733388438523015,9.409060939065396e-17,8.810974164208188e-18,2.8783509166830614e-06,0.9582880139350891,0.0,0.0,0.0
1733388438581497,9.63454149134308e-17,8.978907666412854e-18,2.8783509166830614e-06,0.9606675505638123,0.0,0.0,0.0
1733388438655457,9.937014460924756e-17,9.199350789541484e-18,2.8783509166830614e-06,0.9476004242897034,0.0,0.0,0.0
1733388438723454,1.0150941235807001e-16,9.351822517272148e-18,2.8783509166830614e-06,0.9744776487350464,0.0,0.0,0.0
1733388438799631,1.0432801325860205e-16,9.547925657355507e-18,2.8783509166830614e-06,0.9630264639854431,0.0,0.0,0.0
1733388438860775,1.0639836203450479e-16,9.68746634401425e-18,2.8783509166830614e-06,0.9670193791389465,0.0,0.0,0.0
1733388438916810,1.0849592560503139e-16,9.824574864646723e-18,2.8783509166830614e-06,0.9629800319671631,0.0,0.0,0.0
1733388438991116,1.1107445462935643e-16,9.986839885718632e-18,2.8783509166830614e-06,0.9576264023780823,0.0,0.0,0.0
1733388439051499,1.1307609104621834e-16,1.0107691142174839e-17,2.8783509166830614e-06,0.967950165271759,0.0,0.0,0.0
1733388439095981,1.1497271000004635e-16,1.0217788949472882e-17,2.8783509166830614e-06,0.9632285833358765,0.0,0.0,0.0
1733388439157282,1.1756113697027152e-16,1.0360598237554419e-17,2.8783509166830614e-06,0.9560720324516296,0.0,0.0,0.0
1733388439215078,1.1936227083105085e-16,1.0454513698944292e-17,2.8783509166830614e-06,0.9643393754959106,0.0,0.0,0.0
1733388439278686,1.2106554861077495e-16,1.053888938711911e-17,2.8783509166830614e-06,0.9771991968154907,0.0,0.0,0.0
1733388439344903,1.2341019529061442e-16,1.0647428381687973e-17,2.8783509166830614e-06,0.9699751138687134,0.0,0.0,0.0
1733388439398954,1.2568053158090997e-16,1.0743373615390337e-17,2.8783509166830614e-06,0.9781026244163513,0.0,0.0,0.0
1733388439449371,1.2724151004835456e-16,1.0803633113065894e-17,2.8783509166830614e-06,0.9689251780509949,0.0,0.0,0.0
1733388439508267,1.2885403338742733e-16,1.0859372286860417e-17,2.8783509166830614e-06,0.9686340689659119,0.0,0.0,0.0
1733388439551615,1.3087387345141042e-16,1.0916609992165607e-17,2.8783509166830614e-06,0.9701657891273499,0.0,0.0,0.0
1733388439608250,1.3227037737338658e-16,1.0946598850250469e-17,2.8783509166830614e-06,0.9727516174316406,0.0,0.0,0.0
1733388439669515,1.3359806904283505e-16,1.0966537801547083e-17,2.8783509166830614e-06,0.9621720910072327,0.0,0.0,0.0
1733388439742024,1.353412327958163e-16,1.0977568489958087e-17,2.8783509166830614e-06,0.9540234804153442,0.0,0.0,0.0
1733388439810965,1.3646613229226515e-16,1.0973688940961001e-17,2.8783509166830614e-06,0.9726344347000122,0.0,0.0,0.0
1733388439875906,1.375975050700525e-16,1.0959156933179479e-17,2.8783509166830614e-06,0.9692139029502869,0.0,0.0,0.0
1733388439934421,1.3894877046948174e-16,1.0924549435797636e-17,2.8783509166830614e-06,0.9664507508277893,0.0,0.0,0.0
1733388440007650,1.4020236199546356e-16,1.0870124052537885e-17,2.8783509166830614e-06,0.9589040279388428,0.0,0.0,0.0
1733388440063687,1.4102883913362916e-16,1.0817553795709375e-17,2.8783509166830614e-06,0.9747427105903625,0.0,0.0,0.0
1733388440124934,1.4177834431711478e-16,1.0754188554719349e-17,2.8783509166830614e-06,0.974626898765564,0.0,0.0,0.0
1733388440188736,1.4249297631389653e-16,1.0674700492898624e-17,2.8783509166830614e-06,0.9646244645118713,0.0,0.0,0.0
1733388440245513,1.432631111823857e-16,1.0558068440964295e-17,2.8783509166830614e-06,0.9696415066719055,0.0,0.0,0.0
1733388440295599,1.4373589180575435e-16,1.0461509779252353e-17,2.8783509166830614e-06,0.9621674418449402,0.0,0.0,0.0
1733388440360048,1.442815782849994e-16,1.0307783806721621e-17,2.8783509166830614e-06,0.9713824391365051,0.0,0.0,0.0
1733388440420077,1.4458074438836756e-16,1.0186876458512031e-17,2.8783509166830614e-06,0.9561275839805603,0.0,0.0,0.0
1733388440485286,1.4481453747549702e-16,1.0051184823639839e-17,2.8783509166830614e-06,0.9586897492408752,0.0,0.0,0.0
1733388440553718,1.4500958239875393e-16,9.848283629677063e-18,2.8783509166830614e-06,0.9710935354232788,0.0,0.0,0.0
1733388440601450,1.4506268898734926e-16,9.687381377113775e-18,2.8783509166830614e-06,0.9624402523040771,0.0,0.0,0.0
1733388440677215,1.4501771151608594e-16,9.456952873421238e-18,2.8783509166830614e-06,0.9629528522491455,0.0,0.0,0.0
1733388440736954,1.4489183770814912e-16,9.26587840468873e-18,2.8783509166830614e-06,0.9865664839744568,0.0,0.0,0.0
1733388440810022,1.4469434975684947e-16,9.070580962244938e-18,2.8783509166830614e-06,0.9613710045814514,0.0,0.0,0.0
1733388440877367,1.4431524623239286e-16,8.794292205378395e-18,2.8783509166830614e-06,0.961090624332428,0.0,0.0,0.0
1733388440954658,1.4393042473323128e-16,8.56767604043603e-18,2.8783509166830614e-06,0.964392900466919,0.0,0.0,0.0
1733388441057496,1.4344982353296142e-16,8.32230731642669e-18,2.8783509166830614e-06,0.9663090705871582,0.0,0.0,0.0
1733388441191135,1.4272997759782253e-16,7.99925018256091e-18,2.8783509166830614e-06,0.971041202545166,0.0,0.0,0.0
1733388441292398,1.419478717005729e-16,7.684608659430138e-18,2.8783509166830614e-06,0.971433699131012,0.0,0.0,0.0
1733388441350893,1.4125929972882633e-16,7.427950091482003e-18,2.8783509166830614e-06,0.9690054059028625,0.0,0.0,0.0
1733388441402780,1.4036755797552705e-16,7.115823239459794e-18,2.8783509166830614e-06,0.9638465642929077,0.0,0.0,0.0
1733388441477774,1.3944500392317848e-16,6.810997081791125e-18,2.8783509166830614e-06,0.9696493148803711,0.0,0.0,0.0
1733388441559335,1.3814497954785294e-16,6.404765410005966e-18,2.8783509166830614e-06,0.9668426513671875,0.0,0.0,0.0
1733388441602209,1.3710976483588532e-16,6.096368755746281e-18,2.8783509166830614e-06,0.9657905101776123,0.0,0.0,0.0
1733388441675965,1.356190857740734e-16,5.670510724129931e-18,2.8783509166830614e-06,0.9655566215515137,0.0,0.0,0.0
1733388441721284,1.3437703289152847e-16,5.328944983120055e-18,2.8783509166830614e-06,0.9736083745956421,0.0,0.0,0.0
1733388441771706,1.330592032512692e-16,4.9773144882588196e-18,2.8783509166830614e-06,0.9748507738113403,0.0,0.0,0.0
1733388441838158,1.3148025703395236e-16,4.568215760243459e-18,2.8783509166830614e-06,0.9658381938934326,0.0,0.0,0.0
1733388441903576,1.2960707640582153e-16,4.097250051292941e-18,2.8783509166830614e-06,0.9650407433509827,0.0,0.0,0.0
1733388441953992,1.2808455642572187e-16,3.724128965398076e-18,2.8783509166830614e-06,0.9633229374885559,0.0,0.0,0.0
1733388442014039,1.2643673122767414e-16,3.3286680908615596e-18,2.8783509166830614e-06,0.971137285232544,0.0,0.0,0.0
1733388442078305,1.2419853534678584e-16,2.8035240379019188e-18,2.8783509166830614e-06,0.9800887703895569,0.0,0.0,0.0
1733388442145436,1.2177345366541454e-16,2.2478612625645476e-18,2.8783509166830614e-06,0.966578483581543,0.0,0.0,0.0
1733388442197575,1.1991641906697635e-16,1.8304423412658755e-18,2.8783509166830614e-06,0.970055878162384,0.0,0.0,0.0
1733388442253399,1.1799095375161694e-16,1.4041757772225588e-18,2.8783509166830614e-06,0.9702450037002563,0.0,0.0,0.0
1733388442313261,1.1592941598924666e-16,9.54405387472175e-19,2.8783509166830614e-06,0.9800323843955994,0.0,0.0,0.0
1733388442366972,1.1323208189441802e-16,3.751462948923149e-19,2.8783509166830614e-06,0.9689290523529053,0.0,0.0,0.0
1733388442413526,1.1107851418932122e-16,-8.061241163314932e-20,2.8783509166830614e-06,0.9765607118606567,0.0,0.0,0.0
1733388442476277,1.0870594944701146e-16,-5.765071003744081e-19,2.8783509166830614e-06,0.9835692644119263,0.0,0.0,0.0
1733388442546029,1.0570911691445765e-16,-1.1944893760333285e-18,2.8783509166830614e-06,0.9760974645614624,0.0,0.0,0.0
1733388442601284,1.030035550104036e-16,-1.745119349138148e-18,2.8783509166830614e-06,0.977328896522522,0.0,0.0,0.0
1733388442656953,1.0167323701889046e-16,-2.155507594154666e-18,2.8783509166830614e-06,0.9688225984573364,0.0,0.0,0.0
1733388442714756,1.5786668987338304e-16,9.908959017316647e-19,2.8783509166830614e-06,0.9720394015312195,0.0,0.0,0.0
1733388442778792,2.552881757186284e-16,6.9346386339711156e-18,2.8783509166830614e-06,0.9648290872573853,0.0,0.0,0.0
1733388442843175,3.9496597198709553e-16,1.5618640646276916e-17,2.8783509166830614e-06,0.9665997624397278,0.0,0.0,0.0
1733388442905403,6.655721185490591e-16,3.25709812356119e-17,2.8783509166830614e-06,0.9790948629379272,0.0,0.0,0.0
1733388442971493,9.035738837124631e-16,4.7474588897239314e-17,2.8783509166830614e-06,0.9742287993431091,0.0,0.0,0.0
1733388443022084,1.3223563015389822e-15,7.368574555078363e-17,2.8783509166830614e-06,0.9651578664779663,0.0,0.0,0.0
1733388443078677,1.6626731133741037e-15,9.497849707738409e-17,2.8783509166830614e-06,0.9817379117012024,0.0,0.0,0.0
1733388443128778,2.1007647029199286e-15,1.2238258207043524e-16,2.8783509166830614e-06,0.9722320437431335,0.0,0.0,0.0
1733388443184456,2.656308951906423e-15,1.5712680138983478e-16,2.8783509166830614e-06,0.9547728896141052,0.0,0.0,0.0
1733388443250846,3.333422424805652e-15,1.9946678958368255e-16,2.8783509166830614e-06,0.9770832657814026,0.0,0.0,0.0
1733388443306339,3.912870994696057e-15,2.356951676720899e-16,2.8783509166830614e-06,0.9777578115463257,0.0,0.0,0.0
1733388443366767,4.498173404210351e-15,2.7227528088869615e-16,2.8783509166830614e-06,0.9811170101165771,0.0,0.0,0.0
1733388443424299,5.147670682540175e-15,3.1280034071344946e-16,2.8783509166830614e-06,0.9717251062393188,0.0,0.0,0.0
1733388443484506,5.865842374225564e-15,3.5753654026942225e-16,2.8783509166830614e-06,0.9744778275489807,0.0,0.0,0.0
1733388443538785,6.837237059922132e-15,4.179469314729317e-16,2.8783509166830614e-06,0.9645781517028809,0.0,0.0,0.0
