timestamp_sec,timestamp_nanosec,roll,pitch,yaw
17,624000000,-0.000730417767403131,7.556124693940912e-05,5.061609362668671e-06
17,634000000,0.00028802459559045093,-3.1605928040947895e-05,5.065415626341081e-06
17,644000000,-0.0007304177674046317,7.556124693925996e-05,5.0672523696060005e-06
17,654000000,0.0008732018438751061,9.033228089818172e-05,5.068907087050855e-06
17,664000000,-0.0007304177673987498,7.556124693976097e-05,5.072895376543232e-06
17,674000000,0.0008732018438768762,9.033228089802698e-05,5.074550093988158e-06
17,684000000,-0.0007304177674016812,7.556124693919476e-05,5.078538383480661e-06
17,694000000,0.0008732018438743589,9.033228089751592e-05,5.080193100925461e-06
17,704000000,-0.0007304177674054437,7.556124694009331e-05,5.0841813904178354e-06
17,714000000,0.0008732018438819821,9.033228089819125e-05,5.08583610786256e-06
17,724000000,-0.0007304177674042288,7.556124693902898e-05,5.0898243973549824e-06
17,734000000,0.00028802459559339286,-3.160592804162284e-05,5.09363066102735e-06
17,745000000,-0.00017683994752950191,-2.3059569127353088e-05,5.094162542831773e-06
17,755000000,0.00028802459559027524,-3.160592804124706e-05,5.099273667964373e-06
17,765000000,-0.0001768399475310263,-2.305956912555133e-05,5.099805549768837e-06
17,775000000,0.0002880245955907377,-3.160592804101715e-05,5.104916674901347e-06
17,785000000,-0.0001768399475288591,-2.3059569126425844e-05,5.10544855670573e-06
17,795000000,0.0002880245955965648,-3.1605928042003854e-05,5.110559681838328e-06
17,805000000,-0.00017683994753401317,-2.3059569127042152e-05,5.111091563642773e-06
17,815000000,0.000288024595591764,-3.160592804161476e-05,5.1162026887752095e-06
17,825000000,-0.00017683994753158282,-2.3059569126550494e-05,5.116734570579541e-06
17,835000000,0.00028802459558898704,-3.160592804100599e-05,5.121845695711935e-06
17,845000000,-0.0001768399475269012,-2.305956912627801e-05,5.122377577516205e-06
17,855000000,0.00028802459559388086,-3.1605928043047866e-05,5.127488702648558e-06
17,865000000,-0.00017683994752247216,-2.3059569125783685e-05,5.128020584452924e-06
17,875000000,0.0002880245955953055,-3.1605928041603004e-05,5.13313170958541e-06
17,885000000,-0.0001768399475249769,-2.305956912617819e-05,5.133663591389725e-06
17,895000000,0.00028802459558873676,-3.160592804006121e-05,5.1387747165222e-06
17,905000000,-0.0001768399475261864,-2.3059569126786243e-05,5.139306598326302e-06
17,916000000,-0.0001768399475259136,-2.3059569125636047e-05,5.142692402488336e-06
17,926000000,0.00028802459559512585,-3.1605928042198184e-05,5.147803527620774e-06
17,936000000,-0.0007304177674060897,7.556124693965009e-05,5.149640270885394e-06
17,946000000,0.0008732018438758473,9.033228089831114e-05,5.151294988329808e-06
17,956000000,-0.0007304177673975314,7.556124693978877e-05,5.155283277821779e-06
17,967000000,0.0002880245955915872,-3.160592804058131e-05,5.1590895414937105e-06
17,977000000,-0.00017683994752937628,-2.3059569127498903e-05,5.159621423297793e-06
17,987000000,0.0002880245955909624,-3.160592804138618e-05,5.164732548430048e-06
17,997000000,-0.00017683994753030588,-2.3059569127015972e-05,5.165264430234114e-06
18,7000000,0.0002880245955912639,-3.1605928043113576e-05,5.170375555366344e-06
18,17000000,-0.00017683994752795533,-2.3059569126815032e-05,5.170907437170436e-06
18,27000000,0.00028802459559292156,-3.160592804164502e-05,5.1760185623025986e-06
18,37000000,-0.00017683994752449138,-2.3059569125297847e-05,5.1765504441067346e-06
18,47000000,0.0002880245955900712,-3.1605928040652376e-05,5.181661569238961e-06
18,57000000,0.0008732018438814831,9.033228089786164e-05,5.182895827173229e-06
18,67000000,0.00028802459559075234,-3.160592804045871e-05,5.187304576175082e-06
18,77000000,-0.00017683994752956645,-2.3059569126992282e-05,5.187836457979057e-06
18,87000000,0.00028802459559099656,-3.1605928042287346e-05,5.192947583111141e-06
18,97000000,-0.00017683994753114258,-2.305956912563511e-05,5.193479464915201e-06
18,107000000,0.00028802459559313244,-3.160592804078146e-05,5.19859059004733e-06
18,117000000,-0.00017683994752905175,-2.3059569126702282e-05,5.199122471851291e-06
18,127000000,0.0002880245955960489,-3.1605928041807186e-05,5.2042335969833514e-06
18,137000000,-0.00017683994752490457,-2.3059569126153954e-05,5.204765478787306e-06
18,147000000,0.0002880245955916188,-3.1605928042585e-05,5.209876603919373e-06
18,157000000,-0.00017683994752668405,-2.3059569126576037e-05,5.210408485723218e-06
18,167000000,-0.0007304177674077515,7.556124694104617e-05,5.21509915134514e-06
18,177000000,-0.0001768399475244529,-2.3059569126284207e-05,5.2160514926589354e-06
18,187000000,0.0002880245955904895,-3.160592804062215e-05,5.221162617791017e-06
18,197000000,-0.00017683994752947175,-2.305956912641469e-05,5.221694499594832e-06
18,207000000,0.0002880245955905463,-3.160592804112603e-05,5.22680562472666e-06
18,217000000,-0.00017683994753009267,-2.3059569125950916e-05,5.227337506530379e-06
18,227000000,0.0002880245955936087,-3.1605928042247725e-05,5.232448631662257e-06
18,237000000,-0.00017683994752838407,-2.3059569126077673e-05,5.2329805134660575e-06
18,247000000,0.0002880245955939354,-3.160592804157347e-05,5.238091638597872e-06
18,257000000,-0.00017683994752441665,-2.305956912454529e-05,5.23862352040168e-06
18,267000000,0.00028802459559341455,-3.16059280418691e-05,5.243734645533606e-06
18,277000000,-0.00017683994753087186,-2.305956912681104e-05,5.244266527337268e-06
18,287000000,0.00028802459558997405,-3.160592804135224e-05,5.249377652468971e-06
18,297000000,-0.00017683994752462384,-2.3059569126847094e-05,5.249909534272595e-06
18,307000000,0.00028802459559083024,-3.160592803950492e-05,5.255020659404503e-06
18,317000000,-0.00017683994752783344,-2.3059569127790743e-05,5.255552541208082e-06
18,327000000,0.00028802459559088066,-3.1605928040548767e-05,5.260663666339855e-06
18,337000000,0.0008732018438746434,9.033228089756712e-05,5.261897924273633e-06
18,347000000,0.00028802459559313775,-3.16059280422266e-05,5.266306673275082e-06
18,357000000,-0.0001768399475277925,-2.3059569125127035e-05,5.266838555078693e-06
18,367000000,0.00028802459559090733,-3.1605928040268195e-05,5.271949680210335e-06
18,377000000,-0.00017683994753034548,-2.3059569126405634e-05,5.27248156201386e-06
18,387000000,0.0002880245955968033,-3.160592804292402e-05,5.27759268714554e-06
18,397000000,0.0008732018438792013,9.033228089735975e-05,5.278826945079443e-06
