timestamp,roll,pitch,yaw,altitude,roll_setpoint,pitch_setpoint,yaw_setpoint
1733381936683991,-1.7587034143808808e-07,3.1487126398102034e-08,-6.474901133621846e-07,0.8383286595344543,0.0,0.0,0.0
1733381936754468,-2.161180277570812e-07,3.868677284016244e-08,-6.474901159684917e-07,0.836121141910553,0.0,0.0,0.0
1733381936819749,-2.384879993769544e-07,4.2687736787388983e-08,-6.474901178477038e-07,0.8288230895996094,0.0,0.0,0.0
1733381936880515,-2.529276297589392e-07,4.526963626513069e-08,-6.474901195551785e-07,0.8290991187095642,0.0,0.0,0.0
1733381936935973,-2.608314561442785e-07,4.6681867959708375e-08,-6.474901212621544e-07,0.8252999186515808,0.0,0.0,0.0
1733381936998973,-2.6031691694646384e-07,4.65871199746217e-08,-6.474901233347113e-07,0.8318677544593811,0.0,0.0,0.0
1733381937050500,-2.5347229482806255e-07,4.536058099730473e-08,-6.474901246621591e-07,0.8255596160888672,0.0,0.0,0.0
1733381937111998,-2.415183183478582e-07,4.321982364811201e-08,-6.474901259527566e-07,0.8346274495124817,0.0,0.0,0.0
1733381937165844,-2.184500425219324e-07,3.908987530297762e-08,-6.474901275909774e-07,0.8125752210617065,0.0,0.0,0.0
1733381937215012,-1.9690597019144898e-07,3.523338818013667e-08,-6.474901287410456e-07,0.8227518796920776,0.0,0.0,0.0
1733381937274689,-1.7356435418898525e-07,3.1055478654728876e-08,-6.474901297872978e-07,0.8142211437225342,0.0,0.0,0.0
1733381937330483,-1.3907361424543676e-07,2.4882428911636698e-08,-6.474901311196072e-07,0.8134914636611938,0.0,0.0,0.0
1733381937392932,-1.1377290439484874e-07,2.0354435964071726e-08,-6.474901319991923e-07,0.8284926414489746,0.0,0.0,0.0
1733381937472133,-7.888282677724552e-08,1.4110555019602146e-08,-6.474901331339543e-07,0.8350513577461243,0.0,0.0,0.0
1733381937528353,-5.2658651200543454e-08,9.417720236947179e-09,-6.474901339551638e-07,0.8324605822563171,0.0,0.0,0.0
1733381937590740,-2.855459091243721e-08,5.104440555790105e-09,-6.474901347046481e-07,0.8362169861793518,0.0,0.0,0.0
1733381937648990,8.799400477632822e-10,-1.6246801718482133e-10,-6.47490135638973e-07,0.8349926471710205,0.0,0.0,0.0
1733381937703557,2.170096729920747e-08,-3.887925952602545e-09,-6.474901363360718e-07,0.8367099165916443,0.0,0.0,0.0
1733381937765027,4.4313599708647176e-08,-7.933717992927336e-09,-6.474901371678386e-07,0.833721935749054,0.0,0.0,0.0
1733381937831597,5.815463220980898e-08,-1.0409936309888214e-08,-6.474901377535088e-07,0.821047306060791,0.0,0.0,0.0
1733381937890792,6.84861005940522e-08,-1.2258122442452619e-08,-6.474901382695382e-07,0.8425449132919312,0.0,0.0,0.0
1733381937951033,7.878655472999045e-08,-1.4100472226180805e-08,-6.474901389494975e-07,0.8399502635002136,0.0,0.0,0.0
1733381938028214,8.312173913749112e-08,-1.4875609517488967e-08,-6.474901393973688e-07,0.8321365118026733,0.0,0.0,0.0
1733381938095396,8.522956004614654e-08,-1.525211731923858e-08,-6.474901398617287e-07,0.8428958058357239,0.0,0.0,0.0
1733381938158400,8.425234395763891e-08,-1.5076445871492802e-08,-6.474901404009648e-07,0.8346817493438721,0.0,0.0,0.0
1733381938219802,8.104856634428595e-08,-1.450257252952789e-08,-6.474901407895206e-07,0.8287930488586426,0.0,0.0,0.0
1733381938278542,7.405545528800869e-08,-1.3250518458275292e-08,-6.474901412670648e-07,0.8373510241508484,0.0,0.0,0.0
1733381938335259,6.731624130336442e-08,-1.2044150612553742e-08,-6.474901415921394e-07,0.8321189880371094,0.0,0.0,0.0
1733381938404345,5.8696760066173075e-08,-1.0501353788015643e-08,-6.474901419277186e-07,0.8384268283843994,0.0,0.0,0.0
1733381938488530,4.677677629878388e-08,-8.36797332305489e-09,-6.474901423149153e-07,0.8311191201210022,0.0,0.0,0.0
1733381938556268,3.726303447316986e-08,-6.665352783913093e-09,-6.474901425874165e-07,0.8122429847717285,0.0,0.0,0.0
1733381938612676,2.8249823873142068e-08,-5.0523781284797186e-09,-6.474901428276502e-07,0.8399608135223389,0.0,0.0,0.0
1733381938830255,-4.485057037346844e-09,8.052265369455215e-10,-6.474901436496614e-07,0.845226526260376,0.0,0.0,0.0
1733381938840967,-6.946416606125945e-09,1.2456267749201518e-09,-6.474901437133517e-07,0.8340806365013123,0.0,0.0,0.0
1733381938887802,-1.1599369347405129e-08,2.078140245531958e-09,-6.474901438370194e-07,0.8317493796348572,0.0,0.0,0.0
1733381938957162,-1.8046445755227673e-08,3.231611503525442e-09,-6.474901440192814e-07,0.8350575566291809,0.0,0.0,0.0
1733381939017410,-2.3337746054732167e-08,4.178239175640466e-09,-6.474901441852843e-07,0.8319160342216492,0.0,0.0,0.0
1733381939096733,-2.778093157281153e-08,4.973070829170206e-09,-6.47490144346684e-07,0.831064760684967,0.0,0.0,0.0
1733381939176183,-3.2193710910374995e-08,5.762339800433286e-09,-6.474901445545638e-07,0.8351381421089172,0.0,0.0,0.0
1733381939224500,-3.408918357081146e-08,6.10125674824331e-09,-6.474901446892829e-07,0.8385226726531982,0.0,0.0,0.0
1733381939302104,-3.5056246627095514e-08,6.2740416541740134e-09,-6.474901448160691e-07,0.8300601243972778,0.0,0.0,0.0
1733381939353343,-3.500576251700155e-08,6.2646661131206574e-09,-6.474901449735602e-07,0.8317604660987854,0.0,0.0,0.0
1733381939410150,-3.401854302873191e-08,6.087760512420828e-09,-6.474901450871277e-07,0.8289607763290405,0.0,0.0,0.0
1733381939494945,-3.1550758489152585e-08,5.645859848853718e-09,-6.47490145230052e-07,0.8395196795463562,0.0,0.0,0.0
1733381939552426,-2.9127514106743186e-08,5.212043128129472e-09,-6.474901453249662e-07,0.8393232226371765,0.0,0.0,0.0
1733381939626907,-2.6067375490283285e-08,4.664272481108362e-09,-6.47490145420084e-07,0.8327632546424866,0.0,0.0,0.0
1733381939679473,-2.2751613722076175e-08,4.070793585718986e-09,-6.474901455065842e-07,0.8267332911491394,0.0,0.0,0.0
1733381939743014,-1.8147698595825287e-08,3.2468082818522858e-09,-6.474901456105612e-07,0.8283147215843201,0.0,0.0,0.0
1733381939812272,-1.4462160855720131e-08,2.587225878912452e-09,-6.474901456856314e-07,0.8280500173568726,0.0,0.0,0.0
1733381939884493,-9.845529657325656e-09,1.7610490094803546e-09,-6.474901457737368e-07,0.8398333787918091,0.0,0.0,0.0
1733381939937598,-6.412317403902997e-09,1.1466791686501333e-09,-6.474901458370193e-07,0.8367244601249695,0.0,0.0,0.0
1733381939982038,-1.5172651162478465e-09,2.707549041143536e-10,-6.474901459270259e-07,0.8272444605827332,0.0,0.0,0.0
1733381940063855,1.3509497217703129e-09,-2.4246046249100043e-10,-6.474901459814505e-07,0.8441393375396729,0.0,0.0,0.0
1733381940109024,4.149804858453279e-09,-7.432425748476335e-10,-6.474901460376855e-07,0.8427620530128479,0.0,0.0,0.0
1733381940176971,6.470239405073353e-09,-1.1584009162679197e-09,-6.474901460887975e-07,0.8388575911521912,0.0,0.0,0.0
