timestamp_sec,timestamp_nanosec,orientation_x,orientation_y,orientation_z,orientation_w,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
11,377000000,2.5134887677891367e-06,-2.7581368171112386e-07,2.8653362443285142e-08,0.9999999999968028,-0.010213270566741551,-0.002128223007973419,5.878286170878765e-08,5.291205460736809e-06,5.3339107780819363e-05,9.865052311241936
11,387000000,-1.543219660973526e-06,-2.0123274689617054e-07,2.8657000186749106e-08,0.9999999999987887,0.009661755823511675,-0.0017212593673672516,-3.6333671564593885e-08,4.068608424391629e-06,-3.379403703586755e-05,9.73494768855767
11,397000000,2.513488767819414e-06,-2.7581368159683857e-07,2.870260696883181e-08,0.9999999999968028,-0.010213270566733025,-0.0021282230080052235,5.878286170926518e-08,5.291205460919189e-06,5.3339107781153914e-05,9.865052311238369
11,407000000,-1.5432196609008624e-06,-2.0123274697683285e-07,2.8706244712296383e-08,0.9999999999987887,0.00966175582344668,-0.0017212593673757268,-3.6333671564395606e-08,4.068608424493602e-06,-3.379403703458434e-05,9.734947688552626
11,417000000,2.5134887678594176e-06,-2.7581368147007395e-07,2.8751851494379456e-08,0.9999999999968028,-0.010213270566746821,-0.0021282230080036852,5.8782861709235784e-08,5.291205460855383e-06,5.333910778167971e-05,9.865052311245568
11,427000000,-1.5432196609116112e-06,-2.0123274704416318e-07,2.8755489237843704e-08,0.9999999999987887,0.009661755823480691,-0.0017212593673713132,-3.6333671564504794e-08,4.068608424325986e-06,-3.379403703500547e-05,9.73494768855234
11,437000000,-6.374097497076655e-06,6.593960894425007e-07,2.8800936619366393e-08,0.9999999999794678,-0.010213270566792474,-0.0021282230085449706,1.850224587668589e-09,-1.3160586211129085e-05,-0.00012201389853581196,9.865052310624334
11,447000000,-1.5432196608708749e-06,-2.0123274712799255e-07,2.880473376338957e-08,0.9999999999987887,-0.017775172516229967,0.0018704199204094213,1.2406684080214052e-08,4.75305270996797e-06,-2.910753111237656e-05,9.182738970973997
11,457000000,2.5134887678522093e-06,-2.7581368121823824e-07,2.8850340545470844e-08,0.9999999999968028,-0.010213270566723701,-0.0021282230079753784,5.878286170837118e-08,4.8194606581282395e-06,5.242953379642682e-05,10.305031750848046
11,467000000,-1.54321966089989e-06,-2.0123274720497832e-07,2.8853978288933984e-08,0.9999999999987887,-0.017775172516255232,0.001870419920412036,1.2406684080415953e-08,4.753052709977413e-06,-2.910753111309528e-05,9.18273897097372
11,477000000,2.5134887678330655e-06,-2.758136810931801e-07,2.889958507101519e-08,0.9999999999968028,-0.010213270566673443,-0.002128223007986229,5.878286170750193e-08,4.819460658108629e-06,5.242953379572224e-05,10.305031750845856
11,487000000,-1.5432196608877054e-06,-2.0123274727411505e-07,2.8903222814477688e-08,0.9999999999987887,-0.017775172516252803,0.001870419920411782,1.240668408016541e-08,4.7530527098450676e-06,-2.9107531113019125e-05,9.182738970976846
11,497000000,2.513488767898663e-06,-2.75813680968907e-07,2.894882959655815e-08,0.9999999999968028,-0.010213270566736083,-0.0021282230079739894,5.878286170823108e-08,4.8194606580888914e-06,5.242953379684134e-05,10.30503175084945
11,507000000,7.620123582171183e-06,7.882980818993095e-07,2.8952900346360192e-08,0.9999999999706557,0.00966175582349456,-0.0017212593676062715,1.4332514702115553e-08,-1.5197448127808172e-05,0.00014461529776648723,9.73494768752708
11,517000000,2.513488767894433e-06,-2.7581368083731143e-07,2.8998074122101933e-08,0.9999999999968028,-0.010213270566732604,-0.0021282230079743866,5.8782861707909165e-08,5.2912054605937745e-06,5.333910778099532e-05,9.865052311241389
11,527000000,-1.543219660876805e-06,-2.0123274742024412e-07,2.9001711865564123e-08,0.9999999999987887,-0.01777517251625927,0.0018704199204124523,1.2406684080003562e-08,4.753052709748758e-06,-2.9107531113199225e-05,9.182738970974567
11,537000000,2.51348876792752e-06,-2.7581368073198617e-07,2.9047318647643947e-08,0.9999999999968028,-0.010213270566663423,-0.0021282230079873237,5.8782861707524036e-08,4.819460658313123e-06,5.242953379682782e-05,10.305031750847304
11,547000000,-1.5432196608615787e-06,-2.0123274750717045e-07,2.905095639110752e-08,0.9999999999987887,0.009661755823465632,-0.0017212593673732552,-3.6333671565263755e-08,4.068608424453458e-06,-3.379403703514781e-05,9.734947688555152
11,557000000,2.513488767937469e-06,-2.758136806019426e-07,2.9096563173187627e-08,0.9999999999968028,0.01832668659581739,0.001979060949145735,-1.8558396409352286e-08,5.952750217349255e-06,4.7505300522700665e-05,9.246140734530176
11,567000000,-1.543219660852391e-06,-2.012327475814421e-07,2.9100200916650665e-08,0.9999999999987887,0.009661755823480452,-0.0017212593673713273,-3.6333671565381916e-08,3.4291846899970924e-06,-3.248451522544487e-05,10.253157580686706
11,577000000,-6.3740974972738155e-06,6.593960872419868e-07,2.9145648298164424e-08,0.9999999999794678,-0.010213270566772422,-0.0021282230085471893,1.8502245870271543e-09,-1.3160586211066583e-05,-0.00012201389853521273,9.865052310623232
11,587000000,-1.5432196608702692e-06,-2.012327476617655e-07,2.9149445442192125e-08,0.9999999999987887,-0.017775172516292275,0.0018704199204158693,1.2406684080609417e-08,4.753052710006844e-06,-2.910753111360754e-05,9.182738970972661
11,597000000,2.513488767994766e-06,-2.7581368035874364e-07,2.9195052224271237e-08,0.9999999999968028,-0.010213270566742401,-0.002128223008035058,5.8782861708728286e-08,4.819460658252692e-06,5.2429533797414584e-05,10.305031750851064
11,608000000,2.513488767949824e-06,-2.7581368027209863e-07,2.922459893959697e-08,0.9999999999968028,-0.010213270566738852,-0.0021282230079737174,5.87828617074846e-08,5.405949572960309e-06,4.926437969361116e-05,9.799999999872497
11,618000000,-6.374097497361671e-06,6.593960866102127e-07,2.9244137349245952e-08,0.9999999999794678,-0.017775172516217908,0.0018704199209778733,-1.1743275982449706e-10,-1.105280975914246e-05,-0.0001178289109961186,9.182738970258033
11,628000000,7.620123581891378e-06,7.882980841405653e-07,2.9248367499606035e-08,0.9999999999706557,0.018326686595707315,0.001979060950110368,2.3220051102317086e-10,-1.5471905149976423e-05,0.0001470965814038347,9.792009274767459
11,638000000,-6.374097497368844e-06,6.593960862911993e-07,2.92933818747862e-08,0.9999999999794678,-0.017775172516206087,0.0018704199209766523,-1.17432759731254e-10,-1.2900839847004558e-05,-0.00012289811723819338,9.807990723337642
11,648000000,7.6201235818996015e-06,7.882980845288141e-07,2.9297612025146933e-08,0.9999999999706557,0.018326686595717654,0.0019790609501353527,2.322005113903394e-10,-1.547190515022606e-05,0.0001470965814047678,9.792009274767445
