timestamp_sec,timestamp_nanosec,orientation_x,orientation_y,orientation_z,orientation_w,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
27,476000000,7.620123551245355e-06,7.88298380750165e-07,6.817124032546528e-08,0.9999999999706539,0.018326686595713217,0.001979060950134898,2.3220051354554253e-10,-1.547190515013775e-05,0.00014709658140455424,9.792009274766782
27,486000000,-6.37409752305291e-06,6.593958381964911e-07,6.821625470078398e-08,0.9999999999794658,-0.01777517251621381,0.0018704199209774563,-1.174327563408459e-10,-1.2900839847163152e-05,-0.0001228981172385648,9.807990723337998
27,496000000,7.6201235511984705e-06,7.882983811253176e-07,6.822048485059843e-08,0.9999999999706539,0.01832668659570976,0.0019790609501584683,2.3220051364753838e-10,-1.5471905150121598e-05,0.00014709658140438656,9.792009274767292
27,506000000,-6.374097523113328e-06,6.593958378923555e-07,6.826549922591727e-08,0.9999999999794658,-0.01777517251622477,0.0018704199210025118,-1.1743275670060995e-10,-1.290083984735459e-05,-0.00012289811723910588,9.807990723337788
27,516000000,2.5134887787744468e-06,-2.7581358208936314e-07,6.829520534223988e-08,0.9999999999968008,-0.010213270566738073,-0.002128223008035503,5.8782861623311306e-08,4.819460657766737e-06,5.242953379489422e-05,10.305031750850986
27,526000000,-6.374097523136838e-06,6.5939583758021e-07,6.831474375105165e-08,0.9999999999794658,-0.010213270566787032,-0.0021282230085455473,1.8502245011264641e-09,-1.2924166951105603e-05,-0.00012493231056803,9.799999999191442
27,536000000,7.620123551172936e-06,7.882983818782445e-07,6.83189739008643e-08,0.9999999999706539,0.018326686595737048,0.001979060950137368,2.322005134656653e-10,-1.3808662560297195e-05,0.00013897866012593267,9.28770395331663
27,546000000,-6.3740975231710025e-06,6.593958372653848e-07,6.836398827618514e-08,0.9999999999794658,-0.017775172516225974,0.0018704199210026382,-1.174327567477859e-10,-1.2900839847361481e-05,-0.00012289811723898472,9.807990723337786
27,556000000,7.62012355107659e-06,7.882983822444026e-07,6.836821842599715e-08,0.9999999999706539,0.018326686595718344,0.0019790609501354247,2.3220051335981373e-10,-1.5471905150005337e-05,0.00014709658140427993,9.792009274767416
27,566000000,-6.374097523150233e-06,6.593958369445275e-07,6.841323280131674e-08,0.9999999999794658,-0.01777517251620072,0.0018704199210000313,-1.1743275669258997e-10,-1.2900839847225666e-05,-0.00012289811723789645,9.807990723337882
27,576000000,7.620123551062273e-06,7.882983826219168e-07,6.84174629511289e-08,0.9999999999706539,0.018326686595714584,0.0019790609501111173,2.3220051327605627e-10,-1.5471905150060124e-05,0.00014709658140474828,9.792009274766789
27,586000000,-6.374097523262655e-06,6.593958366310315e-07,6.846247732644859e-08,0.9999999999794658,-0.017775172516239755,0.0018704199209801345,-1.1743275628548308e-10,-1.2900839847234126e-05,-0.00012289811723950272,9.807990723337255
27,596000000,7.620123551017746e-06,7.88298382999591e-07,6.84667074762594e-08,0.9999999999706539,0.018326686595711083,0.0019790609501107517,2.3220051338868138e-10,-1.547190515009758e-05,0.0001470965814046738,9.79200927476703
27,606000000,-6.374097523243353e-06,6.593958363079042e-07,6.851172185157936e-08,0.9999999999794658,-0.01777517251622388,0.0018704199209545651,-1.1743275602502887e-10,-1.2900839847060032e-05,-0.00012289811723848918,9.807990723338515
27,616000000,7.620123551016427e-06,7.882983833815145e-07,6.851595200138982e-08,0.9999999999706539,0.018326686595744976,0.0019790609501381807,2.3220051356440887e-10,-1.5471905150214202e-05,0.00014709658140538484,9.792009274766922
27,626000000,-6.3740975232479555e-06,6.593958360001195e-07,6.856096637671079e-08,0.9999999999794658,-0.017775172516178512,0.0018704199209977268,-1.1743275658233866e-10,-1.290083984717288e-05,-0.0001228981172379516,9.807990723338598
27,636000000,7.6201235508967845e-06,7.882983837441209e-07,6.856519652652141e-08,0.9999999999706539,0.018326686595693278,0.0019790609501089034,2.3220051334508134e-10,-1.5471905149985964e-05,0.00014709658140378348,9.792009274766777
27,646000000,-6.374097523312838e-06,6.593958356858851e-07,6.861021090184139e-08,0.9999999999794658,-0.01777517251618817,0.0018704199209987288,-1.1743275644348652e-10,-1.2900839847160973e-05,-0.00012289811723855583,9.80799072333801
27,656000000,7.620123550901164e-06,7.882983841209711e-07,6.861444105165096e-08,0.9999999999706539,0.018326686595714455,0.0019790609501350253,2.3220051331111358e-10,-1.5471905150010528e-05,0.00014709658140464246,9.792009274766224
27,666000000,-6.374097523366819e-06,6.593958353868224e-07,6.865945542697036e-08,0.9999999999794658,-0.017775172516225093,0.0018704199210025482,-1.174327568872375e-10,-1.290083984745798e-05,-0.00012289811723900185,9.807990723338163
27,676000000,7.620123550895998e-06,7.882983845031792e-07,6.86636855767775e-08,0.9999999999706539,0.009661755823504089,-0.0017212593675748793,1.4332514616382794e-08,-1.7199804956644708e-05,0.00015426150337330055,10.344980681830204
27,686000000,-6.374097523428703e-06,6.59395835060446e-07,6.870869995209921e-08,0.9999999999794658,-0.017775172516275785,0.0018704199209599358,-1.1743275609050712e-10,-1.1607983121367927e-05,-0.00011646733634376987,9.354106713181517
27,696000000,7.620123550837583e-06,7.882983848769521e-07,6.871293010190559e-08,0.9999999999706539,0.018326686595717814,0.0019790609501353735,2.3220051346329896e-10,-1.547190515010529e-05,0.00014709658140494534,9.792009274767388
27,706000000,-6.3740975234585295e-06,6.593958347466642e-07,6.875794447722614e-08,0.9999999999794658,-0.01777517251624352,0.0018704199209805309,-1.1743275621950604e-10,-1.2900839847221848e-05,-0.00012289811723953926,9.807990723338323
27,716000000,7.620123550745158e-06,7.882983852476499e-07,6.876217462703229e-08,0.9999999999706539,0.018326686595700033,0.0019790609501335295,2.3220051350830863e-10,-1.5471905150020374e-05,0.00014709658140386794,9.792009274766865
27,726000000,-6.374097523428036e-06,6.593958344284579e-07,6.880718900235271e-08,0.9999999999794658,-0.010213270566785304,-0.0021282230085457633,1.8502245004104098e-09,-1.4769605139331802e-05,-0.000129775495331933,10.426139610514186
27,736000000,7.620123550683184e-06,7.882983856174634e-07,6.881141915215865e-08,0.9999999999706539,0.018326686595681256,0.001979060950131589,2.322005134042835e-10,-1.3808662560035362e-05,0.0001389786601240248,9.287703953315457
27,746000000,-6.374097523509822e-06,6.593958341260226e-07,6.885643352747813e-08,0.9999999999794658,-0.010213270566693666,-0.0021282230084994505,1.8502244994371611e-09,-1.4769605139540305e-05,-0.00012977549533293984,10.426139610509253
27,756000000,7.620123550744224e-06,7.882983859970943e-07,6.886066367728394e-08,0.9999999999706539,0.018326686595734765,0.0019790609501131977,2.3220051310128363e-10,-1.3808662560152617e-05,0.00013897866012600385,9.287703953318877
27,766000000,-6.3740975235403826e-06,6.59395833806761e-07,6.890567805260616e-08,0.9999999999794658,-0.017775172516228083,0.001870419920978932,-1.1743275632555752e-10,-1.2900839847249053e-05,-0.0001228981172392437,9.80799072333772
27,777000000,2.513488778947129e-06,-2.7581358048507184e-07,6.893538416893549e-08,0.9999999999968008,-0.010213270566756399,-0.002128223008033491,5.878286162203389e-08,4.819460657863988e-06,5.2429533794795335e-05,10.305031750851702
27,787000000,-1.5432196528567946e-06,-2.0123280906538412e-07,6.893902191227159e-08,0.9999999999987867,0.00966175582346909,-0.001721259367372801,-3.633367165142342e-08,4.06860842525935e-06,-3.379403703360697e-05,9.734947688553039
27,797000000,2.5134887789162926e-06,-2.758135803467536e-07,6.89846286940624e-08,0.9999999999968008,-0.010213270566726423,-0.0021282230080059564,5.878286162105666e-08,5.29120546013511e-06,5.333910777883786e-05,9.865052311239936
27,807000000,-1.54321965284672e-06,-2.0123280914578078e-07,6.898826643739756e-08,0.9999999999987867,0.009661755823485338,-0.0017212593674008608,-3.633367165202677e-08,4.06860842532804e-06,-3.3794037033593405e-05,9.734947688556442
27,817000000,2.513488778977694e-06,-2.758135802187559e-07,6.903387321918854e-08,0.9999999999968008,-0.010213270566737613,-0.002128223008004702,5.878286162106582e-08,5.2912054600585556e-06,5.333910777981289e-05,9.865052311242481
27,827000000,-1.5432196528433717e-06,-2.0123280922459042e-07,6.903751096252357e-08,0.9999999999987867,0.009661755823468371,-0.0017212593674030851,-3.6333671652157285e-08,4.068608425386133e-06,-3.3794037033723915e-05,9.73494768855407
27,837000000,2.513488778972344e-06,-2.758135800892793e-07,6.908311774431346e-08,0.9999999999968008,-0.010213270566808874,-0.0021282230079915534,5.8782861621473714e-08,5.291205459938218e-06,5.333910777945292e-05,9.865052311242632
27,847000000,-1.5432196528028988e-06,-2.0123280928663792e-07,6.908675548764914e-08,0.9999999999987867,0.009661755823482235,-0.0017212593673710886,-3.633367165157246e-08,4.068608425130203e-06,-3.379403703314297e-05,9.734947688553177
27,857000000,2.5134887789528218e-06,-2.758135799779055e-07,6.913236226943912e-08,0.9999999999968008,-0.010213270566732833,-0.0021282230080052187,5.8782861620767607e-08,5.291205460181141e-06,5.333910777875133e-05,9.865052311240031
27,867000000,-1.5432196528341102e-06,-2.012328093760181e-07,6.913600001277357e-08,0.9999999999987867,0.009661755823486393,-0.0017212593674007218,-3.633367165244649e-08,4.0686084253739895e-06,-3.379403703393512e-05,9.734947688557908
27,877000000,2.513488778988702e-06,-2.7581357985680595e-07,6.918160679456248e-08,0.9999999999968008,-0.01021327056673646,-0.00212822300800481,5.8782861620786374e-08,5.291205460243047e-06,5.333910777920331e-05,9.865052311239737
27,887000000,-1.5432196527952509e-06,-2.0123280943045416e-07,6.918524453789769e-08,0.9999999999987867,0.009661755823468829,-0.0017212593673728393,-3.6333671651635235e-08,4.068608424965101e-06,-3.3794037033345014e-05,9.73494768855444
27,897000000,2.5134887790209207e-06,-2.758135797339834e-07,6.923085131968697e-08,0.9999999999968008,-0.010213270566740547,-0.0021282230080043756,5.878286162079876e-08,5.291205460249364e-06,5.3339107779580886e-05,9.865052311243199
27,907000000,-1.5432196527471496e-06,-2.0123280950373288e-07,6.9234489063022e-08,0.9999999999987867,0.009661755823436657,-0.0017212593673468792,-3.6333671651106336e-08,4.068608424925611e-06,-3.379403703257777e-05,9.734947688550495
27,917000000,2.513488779017797e-06,-2.7581357959901984e-07,6.928009584481099e-08,0.9999999999968008,-0.010213270566743602,-0.0021282230080040343,5.878286162042035e-08,5.291205460018545e-06,5.333910777922472e-05,9.865052311244384
27,927000000,-1.543219652776036e-06,-2.0123280960161993e-07,6.928373358814504e-08,0.9999999999987867,0.009661755823494876,-0.0017212593673996137,-3.6333671652651106e-08,4.068608425331415e-06,-3.3794037033370696e-05,9.73494768855586
27,937000000,2.5134887790077976e-06,-2.758135794760769e-07,6.932934036993367e-08,0.9999999999968008,-0.010213270566726655,-0.0021282230080059534,5.878286162020757e-08,5.291205460053616e-06,5.3339107778757706e-05,9.865052311239307
27,947000000,-1.543219652746316e-06,-2.0123280967243675e-07,6.933297811326742e-08,0.9999999999987867,0.009661755823473256,-0.0017212593674024428,-3.633367165253036e-08,4.068608425232807e-06,-3.379403703295966e-05,9.734947688555232
27,957000000,2.5134887790583942e-06,-2.758135793633934e-07,6.937858489505593e-08,0.9999999999968008,-0.010213270566740082,-0.0021282230080352906,5.8782861620828646e-08,5.291205460263966e-06,5.333910777949906e-05,9.865052311243264
27,967000000,-1.5432196527405808e-06,-2.0123280973145303e-07,6.938222263839104e-08,0.9999999999987867,0.009661755823479112,-0.0017212593673413394,-3.633367165161567e-08,4.068608424926102e-06,-3.379403703304745e-05,9.73494768855375
27,977000000,2.5134887790401475e-06,-2.7581357923108514e-07,6.942782942017896e-08,0.9999999999968008,-0.010213270566734302,-0.002128223008005078,5.878286162006326e-08,5.291205460085212e-06,5.3339107778855514e-05,9.865052311240962
27,987000000,-1.5432196527523885e-06,-2.012328098280655e-07,6.94314671635127e-08,0.9999999999987867,0.009661755823485434,-0.0017212593674008501,-3.633367165293379e-08,4.068608425303649e-06,-3.379403703347367e-05,9.734947688555863
